timestamp,customer_no,location,cust_id,time,section_order,revenue
2019-09-04 10:34:00,407,dairy,w_407,10:29:00,following,5
2019-09-04 10:34:00,414,spices,w_414,10:34:00,following,3
2019-09-04 10:34:00,417,dairy,w_417,10:24:00,first,5
2019-09-04 10:34:00,422,dairy,w_422,10:28:00,following,5
2019-09-04 10:34:00,427,checkout,w_427,10:34:00,checkout,0
2019-09-04 10:34:00,428,checkout,w_428,10:34:00,checkout,0
2019-09-04 10:34:00,429,spices,w_429,10:32:00,following,3
2019-09-04 10:34:00,430,drinks,w_430,10:32:00,following,6
2019-09-04 10:34:00,431,spices,w_431,10:34:00,following,3
2019-09-04 10:34:00,432,drinks,w_432,10:33:00,following,6
2019-09-04 10:34:00,433,dairy,w_433,10:33:00,first,5
2019-09-04 10:35:00,405,drinks,w_405,10:31:00,following,6
2019-09-04 10:35:00,407,dairy,w_407,10:29:00,following,5
2019-09-04 10:35:00,414,checkout,w_414,10:35:00,checkout,0
2019-09-04 10:35:00,417,dairy,w_417,10:24:00,first,5
2019-09-04 10:35:00,422,dairy,w_422,10:28:00,following,5
2019-09-04 10:35:00,429,drinks,w_429,10:35:00,following,6
2019-09-04 10:35:00,430,checkout,w_430,10:35:00,checkout,0
2019-09-04 10:35:00,431,dairy,w_431,10:35:00,following,5
2019-09-04 10:35:00,432,checkout,w_432,10:35:00,checkout,0
2019-09-04 10:35:00,433,dairy,w_433,10:33:00,first,5
2019-09-04 10:35:00,434,fruit,w_434,10:35:00,first,4
2019-09-04 10:36:00,405,drinks,w_405,10:31:00,following,6
2019-09-04 10:36:00,407,dairy,w_407,10:29:00,following,5
2019-09-04 10:36:00,417,dairy,w_417,10:24:00,first,5
2019-09-04 10:36:00,422,checkout,w_422,10:36:00,checkout,0
2019-09-04 10:36:00,429,spices,w_429,10:36:00,following,3
2019-09-04 10:36:00,431,spices,w_431,10:36:00,following,3
2019-09-04 10:36:00,433,dairy,w_433,10:33:00,first,5
2019-09-04 10:36:00,434,fruit,w_434,10:35:00,first,4
2019-09-04 10:37:00,405,fruit,w_405,10:37:00,following,4
2019-09-04 10:37:00,407,dairy,w_407,10:29:00,following,5
2019-09-04 10:37:00,417,dairy,w_417,10:24:00,first,5
2019-09-04 10:37:00,429,drinks,w_429,10:37:00,following,6
2019-09-04 10:37:00,431,checkout,w_431,10:37:00,checkout,0
2019-09-04 10:37:00,433,dairy,w_433,10:33:00,first,5
2019-09-04 10:37:00,434,fruit,w_434,10:35:00,first,4
2019-09-04 10:38:00,405,fruit,w_405,10:37:00,following,4
2019-09-04 10:38:00,407,dairy,w_407,10:29:00,following,5
2019-09-04 10:38:00,417,dairy,w_417,10:24:00,first,5
2019-09-04 10:38:00,429,drinks,w_429,10:37:00,following,6
2019-09-04 10:38:00,433,dairy,w_433,10:33:00,first,5
2019-09-04 10:38:00,434,fruit,w_434,10:35:00,first,4
2019-09-04 10:39:00,405,fruit,w_405,10:37:00,following,4
2019-09-04 10:39:00,407,checkout,w_407,10:39:00,checkout,0
2019-09-04 10:39:00,417,dairy,w_417,10:24:00,first,5
2019-09-04 10:39:00,429,drinks,w_429,10:37:00,following,6
2019-09-04 10:39:00,433,checkout,w_433,10:39:00,checkout,0
2019-09-04 10:39:00,434,dairy,w_434,10:39:00,following,5
2019-09-04 10:40:00,405,checkout,w_405,10:40:00,checkout,0
2019-09-04 10:40:00,417,dairy,w_417,10:24:00,first,5
2019-09-04 10:40:00,429,drinks,w_429,10:37:00,following,6
2019-09-04 10:40:00,434,checkout,w_434,10:40:00,checkout,0
2019-09-04 10:41:00,417,dairy,w_417,10:24:00,first,5
2019-09-04 10:41:00,429,spices,w_429,10:41:00,following,3
2019-09-04 10:42:00,417,spices,w_417,10:42:00,following,3
2019-09-04 10:42:00,429,drinks,w_429,10:42:00,following,6
2019-09-04 10:42:00,435,dairy,w_435,10:42:00,first,5
2019-09-04 10:43:00,417,spices,w_417,10:42:00,following,3
2019-09-04 10:43:00,429,drinks,w_429,10:42:00,following,6
2019-09-04 10:43:00,435,dairy,w_435,10:42:00,first,5
2019-09-04 10:44:00,417,spices,w_417,10:42:00,following,3
2019-09-04 10:44:00,429,checkout,w_429,10:44:00,checkout,0
2019-09-04 10:44:00,435,dairy,w_435,10:42:00,first,5
2019-09-04 10:45:00,417,drinks,w_417,10:45:00,following,6
2019-09-04 10:45:00,435,dairy,w_435,10:42:00,first,5
2019-09-04 10:46:00,417,spices,w_417,10:46:00,following,3
2019-09-04 10:46:00,435,dairy,w_435,10:42:00,first,5
2019-09-04 10:47:00,417,spices,w_417,10:46:00,following,3
2019-09-04 10:47:00,435,dairy,w_435,10:42:00,first,5
2019-09-04 10:48:00,417,spices,w_417,10:46:00,following,3
2019-09-04 10:48:00,435,spices,w_435,10:48:00,following,3
2019-09-04 10:48:00,436,dairy,w_436,10:48:00,first,5
2019-09-04 10:49:00,417,fruit,w_417,10:49:00,following,4
2019-09-04 10:49:00,435,spices,w_435,10:48:00,following,3
2019-09-04 10:49:00,436,dairy,w_436,10:48:00,first,5
2019-09-04 10:50:00,417,spices,w_417,10:50:00,following,3
2019-09-04 10:50:00,435,spices,w_435,10:48:00,following,3
2019-09-04 10:50:00,436,checkout,w_436,10:50:00,checkout,0
2019-09-04 10:51:00,417,drinks,w_417,10:51:00,following,6
2019-09-04 10:51:00,435,fruit,w_435,10:51:00,following,4
2019-09-04 10:52:00,417,drinks,w_417,10:51:00,following,6
2019-09-04 10:52:00,435,fruit,w_435,10:51:00,following,4
2019-09-04 10:53:00,417,drinks,w_417,10:51:00,following,6
2019-09-04 10:53:00,435,fruit,w_435,10:51:00,following,4
2019-09-04 10:53:00,437,fruit,w_437,10:53:00,first,4
2019-09-04 10:53:00,438,spices,w_438,10:53:00,first,3
2019-09-04 10:54:00,417,spices,w_417,10:54:00,following,3
2019-09-04 10:54:00,435,dairy,w_435,10:54:00,following,5
2019-09-04 10:54:00,437,checkout,w_437,10:54:00,checkout,0
2019-09-04 10:54:00,438,dairy,w_438,10:54:00,following,5
2019-09-04 10:54:00,439,spices,w_439,10:54:00,first,3
2019-09-04 10:55:00,417,spices,w_417,10:54:00,following,3
2019-09-04 10:55:00,435,dairy,w_435,10:54:00,following,5
2019-09-04 10:55:00,438,dairy,w_438,10:54:00,following,5
2019-09-04 10:55:00,439,checkout,w_439,10:55:00,checkout,0
2019-09-04 10:55:00,440,spices,w_440,10:55:00,first,3
2019-09-04 10:56:00,417,checkout,w_417,10:56:00,checkout,0
2019-09-04 10:56:00,435,spices,w_435,10:56:00,following,3
2019-09-04 10:56:00,438,dairy,w_438,10:54:00,following,5
2019-09-04 10:56:00,440,drinks,w_440,10:56:00,following,6
2019-09-04 10:56:00,441,fruit,w_441,10:56:00,first,4
2019-09-04 10:57:00,435,spices,w_435,10:56:00,following,3
2019-09-04 10:57:00,438,checkout,w_438,10:57:00,checkout,0
2019-09-04 10:57:00,440,drinks,w_440,10:56:00,following,6
2019-09-04 10:57:00,441,checkout,w_441,10:57:00,checkout,0
2019-09-04 10:57:00,442,spices,w_442,10:57:00,first,3
2019-09-04 10:57:00,443,fruit,w_443,10:57:00,first,4
2019-09-04 10:58:00,435,dairy,w_435,10:58:00,following,5
2019-09-04 10:58:00,440,fruit,w_440,10:58:00,following,4
2019-09-04 10:58:00,442,fruit,w_442,10:58:00,following,4
2019-09-04 10:58:00,443,fruit,w_443,10:57:00,first,4
2019-09-04 10:58:00,444,spices,w_444,10:58:00,first,3
2019-09-04 10:58:00,445,fruit,w_445,10:58:00,first,4
2019-09-04 10:58:00,446,dairy,w_446,10:58:00,first,5
2019-09-04 10:58:00,447,dairy,w_447,10:58:00,first,5
2019-09-04 10:58:00,448,fruit,w_448,10:58:00,first,4
2019-09-04 10:59:00,435,dairy,w_435,10:58:00,following,5
2019-09-04 10:59:00,440,checkout,w_440,10:59:00,checkout,0
2019-09-04 10:59:00,442,fruit,w_442,10:58:00,following,4
2019-09-04 10:59:00,443,fruit,w_443,10:57:00,first,4
2019-09-04 10:59:00,444,spices,w_444,10:58:00,first,3
2019-09-04 10:59:00,445,checkout,w_445,10:59:00,checkout,0
2019-09-04 10:59:00,446,dairy,w_446,10:58:00,first,5
2019-09-04 10:59:00,447,dairy,w_447,10:58:00,first,5
2019-09-04 10:59:00,448,fruit,w_448,10:58:00,first,4
2019-09-04 10:59:00,449,drinks,w_449,10:59:00,first,6
2019-09-04 10:59:00,450,fruit,w_450,10:59:00,first,4
2019-09-04 11:00:00,435,fruit,w_435,11:00:00,following,4
2019-09-04 11:00:00,442,checkout,w_442,11:00:00,checkout,0
2019-09-04 11:00:00,443,fruit,w_443,10:57:00,first,4
2019-09-04 11:00:00,444,spices,w_444,10:58:00,first,3
2019-09-04 11:00:00,446,dairy,w_446,10:58:00,first,5
2019-09-04 11:00:00,447,dairy,w_447,10:58:00,first,5
2019-09-04 11:00:00,448,checkout,w_448,11:00:00,checkout,0
2019-09-04 11:00:00,449,drinks,w_449,10:59:00,first,6
2019-09-04 11:00:00,450,fruit,w_450,10:59:00,first,4
2019-09-04 11:00:00,451,spices,w_451,11:00:00,first,3
2019-09-04 11:01:00,435,checkout,w_435,11:01:00,checkout,0
2019-09-04 11:01:00,443,spices,w_443,11:01:00,following,3
2019-09-04 11:01:00,444,spices,w_444,10:58:00,first,3
2019-09-04 11:01:00,446,checkout,w_446,11:01:00,checkout,0
2019-09-04 11:01:00,447,dairy,w_447,10:58:00,first,5
2019-09-04 11:01:00,449,drinks,w_449,10:59:00,first,6
2019-09-04 11:01:00,450,fruit,w_450,10:59:00,first,4
2019-09-04 11:01:00,451,fruit,w_451,11:01:00,following,4
2019-09-04 11:01:00,452,dairy,w_452,11:01:00,first,5
2019-09-04 11:01:00,453,dairy,w_453,11:01:00,first,5
2019-09-04 11:01:00,454,dairy,w_454,11:01:00,first,5
2019-09-04 11:01:00,455,drinks,w_455,11:01:00,first,6
2019-09-04 11:01:00,456,fruit,w_456,11:01:00,first,4
2019-09-04 11:01:00,457,fruit,w_457,11:01:00,first,4
2019-09-04 11:02:00,443,spices,w_443,11:01:00,following,3
2019-09-04 11:02:00,444,spices,w_444,10:58:00,first,3
2019-09-04 11:02:00,447,dairy,w_447,10:58:00,first,5
2019-09-04 11:02:00,449,drinks,w_449,10:59:00,first,6
2019-09-04 11:02:00,450,fruit,w_450,10:59:00,first,4
2019-09-04 11:02:00,451,dairy,w_451,11:02:00,following,5
2019-09-04 11:02:00,452,dairy,w_452,11:01:00,first,5
2019-09-04 11:02:00,453,dairy,w_453,11:01:00,first,5
2019-09-04 11:02:00,454,dairy,w_454,11:01:00,first,5
2019-09-04 11:02:00,455,drinks,w_455,11:01:00,first,6
2019-09-04 11:02:00,456,checkout,w_456,11:02:00,checkout,0
2019-09-04 11:02:00,457,checkout,w_457,11:02:00,checkout,0
2019-09-04 11:02:00,458,dairy,w_458,11:02:00,first,5
2019-09-04 11:03:00,443,spices,w_443,11:01:00,following,3
2019-09-04 11:03:00,444,drinks,w_444,11:03:00,following,6
2019-09-04 11:03:00,447,dairy,w_447,10:58:00,first,5
2019-09-04 11:03:00,449,drinks,w_449,10:59:00,first,6
2019-09-04 11:03:00,450,spices,w_450,11:03:00,following,3
2019-09-04 11:03:00,451,dairy,w_451,11:02:00,following,5
2019-09-04 11:03:00,452,dairy,w_452,11:01:00,first,5
2019-09-04 11:03:00,453,dairy,w_453,11:01:00,first,5
2019-09-04 11:03:00,454,checkout,w_454,11:03:00,checkout,0
2019-09-04 11:03:00,455,drinks,w_455,11:01:00,first,6
2019-09-04 11:03:00,458,dairy,w_458,11:02:00,first,5
2019-09-04 11:03:00,459,fruit,w_459,11:03:00,first,4
2019-09-04 11:04:00,443,spices,w_443,11:01:00,following,3
2019-09-04 11:04:00,444,drinks,w_444,11:03:00,following,6
2019-09-04 11:04:00,447,dairy,w_447,10:58:00,first,5
2019-09-04 11:04:00,449,drinks,w_449,10:59:00,first,6
2019-09-04 11:04:00,450,drinks,w_450,11:04:00,following,6
2019-09-04 11:04:00,451,dairy,w_451,11:02:00,following,5
2019-09-04 11:04:00,452,dairy,w_452,11:01:00,first,5
2019-09-04 11:04:00,453,dairy,w_453,11:01:00,first,5
2019-09-04 11:04:00,455,checkout,w_455,11:04:00,checkout,0
2019-09-04 11:04:00,458,dairy,w_458,11:02:00,first,5
2019-09-04 11:04:00,459,fruit,w_459,11:03:00,first,4
2019-09-04 11:05:00,443,spices,w_443,11:01:00,following,3
2019-09-04 11:05:00,444,drinks,w_444,11:03:00,following,6
2019-09-04 11:05:00,447,spices,w_447,11:05:00,following,3
2019-09-04 11:05:00,449,drinks,w_449,10:59:00,first,6
2019-09-04 11:05:00,450,checkout,w_450,11:05:00,checkout,0
2019-09-04 11:05:00,451,drinks,w_451,11:05:00,following,6
2019-09-04 11:05:00,452,dairy,w_452,11:01:00,first,5
2019-09-04 11:05:00,453,checkout,w_453,11:05:00,checkout,0
2019-09-04 11:05:00,458,dairy,w_458,11:02:00,first,5
2019-09-04 11:05:00,459,checkout,w_459,11:05:00,checkout,0
2019-09-04 11:05:00,460,dairy,w_460,11:05:00,first,5
2019-09-04 11:05:00,461,dairy,w_461,11:05:00,first,5
2019-09-04 11:06:00,443,fruit,w_443,11:06:00,following,4
2019-09-04 11:06:00,444,checkout,w_444,11:06:00,checkout,0
2019-09-04 11:06:00,447,spices,w_447,11:05:00,following,3
2019-09-04 11:06:00,449,drinks,w_449,10:59:00,first,6
2019-09-04 11:06:00,451,drinks,w_451,11:05:00,following,6
2019-09-04 11:06:00,452,dairy,w_452,11:01:00,first,5
2019-09-04 11:06:00,458,drinks,w_458,11:06:00,following,6
2019-09-04 11:06:00,460,drinks,w_460,11:06:00,following,6
2019-09-04 11:06:00,461,checkout,w_461,11:06:00,checkout,0
2019-09-04 11:07:00,443,fruit,w_443,11:06:00,following,4
2019-09-04 11:07:00,447,checkout,w_447,11:07:00,checkout,0
2019-09-04 11:07:00,449,fruit,w_449,11:07:00,following,4
2019-09-04 11:07:00,451,drinks,w_451,11:05:00,following,6
2019-09-04 11:07:00,452,checkout,w_452,11:07:00,checkout,0
2019-09-04 11:07:00,458,drinks,w_458,11:06:00,following,6
2019-09-04 11:07:00,460,checkout,w_460,11:07:00,checkout,0
2019-09-04 11:07:00,462,fruit,w_462,11:07:00,first,4
2019-09-04 11:07:00,463,drinks,w_463,11:07:00,first,6
2019-09-04 11:07:00,464,drinks,w_464,11:07:00,first,6
2019-09-04 11:07:00,465,spices,w_465,11:07:00,first,3
2019-09-04 11:08:00,443,spices,w_443,11:08:00,following,3
2019-09-04 11:08:00,449,fruit,w_449,11:07:00,following,4
2019-09-04 11:08:00,451,drinks,w_451,11:05:00,following,6
2019-09-04 11:08:00,458,drinks,w_458,11:06:00,following,6
2019-09-04 11:08:00,462,fruit,w_462,11:07:00,first,4
2019-09-04 11:08:00,463,checkout,w_463,11:08:00,checkout,0
2019-09-04 11:08:00,464,drinks,w_464,11:07:00,first,6
2019-09-04 11:08:00,465,spices,w_465,11:07:00,first,3
2019-09-04 11:09:00,443,spices,w_443,11:08:00,following,3
2019-09-04 11:09:00,449,fruit,w_449,11:07:00,following,4
2019-09-04 11:09:00,451,drinks,w_451,11:05:00,following,6
2019-09-04 11:09:00,458,drinks,w_458,11:06:00,following,6
2019-09-04 11:09:00,462,fruit,w_462,11:07:00,first,4
2019-09-04 11:09:00,464,spices,w_464,11:09:00,following,3
2019-09-04 11:09:00,465,spices,w_465,11:07:00,first,3
2019-09-04 11:09:00,466,fruit,w_466,11:09:00,first,4
2019-09-04 11:09:00,467,fruit,w_467,11:09:00,first,4
2019-09-04 11:09:00,468,dairy,w_468,11:09:00,first,5
2019-09-04 11:09:00,469,fruit,w_469,11:09:00,first,4
2019-09-04 11:09:00,470,spices,w_470,11:09:00,first,3
2019-09-04 11:09:00,471,drinks,w_471,11:09:00,first,6
2019-09-04 11:10:00,443,dairy,w_443,11:10:00,following,5
2019-09-04 11:10:00,449,fruit,w_449,11:07:00,following,4
2019-09-04 11:10:00,451,drinks,w_451,11:05:00,following,6
2019-09-04 11:10:00,458,drinks,w_458,11:06:00,following,6
2019-09-04 11:10:00,462,dairy,w_462,11:10:00,following,5
2019-09-04 11:10:00,464,spices,w_464,11:09:00,following,3
2019-09-04 11:10:00,465,fruit,w_465,11:10:00,following,4
2019-09-04 11:10:00,466,fruit,w_466,11:09:00,first,4
2019-09-04 11:10:00,467,fruit,w_467,11:09:00,first,4
2019-09-04 11:10:00,468,dairy,w_468,11:09:00,first,5
2019-09-04 11:10:00,469,fruit,w_469,11:09:00,first,4
2019-09-04 11:10:00,470,spices,w_470,11:09:00,first,3
2019-09-04 11:10:00,471,drinks,w_471,11:09:00,first,6
2019-09-04 11:10:00,472,fruit,w_472,11:10:00,first,4
2019-09-04 11:10:00,473,fruit,w_473,11:10:00,first,4
2019-09-04 11:11:00,443,drinks,w_443,11:11:00,following,6
2019-09-04 11:11:00,449,checkout,w_449,11:11:00,checkout,0
2019-09-04 11:11:00,451,drinks,w_451,11:05:00,following,6
2019-09-04 11:11:00,458,drinks,w_458,11:06:00,following,6
2019-09-04 11:11:00,462,spices,w_462,11:11:00,following,3
2019-09-04 11:11:00,464,dairy,w_464,11:11:00,following,5
2019-09-04 11:11:00,465,fruit,w_465,11:10:00,following,4
2019-09-04 11:11:00,466,checkout,w_466,11:11:00,checkout,0
2019-09-04 11:11:00,467,checkout,w_467,11:11:00,checkout,0
2019-09-04 11:11:00,468,dairy,w_468,11:09:00,first,5
2019-09-04 11:11:00,469,dairy,w_469,11:11:00,following,5
2019-09-04 11:11:00,470,spices,w_470,11:09:00,first,3
2019-09-04 11:11:00,471,checkout,w_471,11:11:00,checkout,0
2019-09-04 11:11:00,472,dairy,w_472,11:11:00,following,5
2019-09-04 11:11:00,473,fruit,w_473,11:10:00,first,4
2019-09-04 11:11:00,474,spices,w_474,11:11:00,first,3
2019-09-04 11:11:00,475,fruit,w_475,11:11:00,first,4
2019-09-04 11:12:00,443,drinks,w_443,11:11:00,following,6
2019-09-04 11:12:00,451,spices,w_451,11:12:00,following,3
2019-09-04 11:12:00,458,spices,w_458,11:12:00,following,3
2019-09-04 11:12:00,462,spices,w_462,11:11:00,following,3
2019-09-04 11:12:00,464,dairy,w_464,11:11:00,following,5
2019-09-04 11:12:00,465,fruit,w_465,11:10:00,following,4
2019-09-04 11:12:00,468,dairy,w_468,11:09:00,first,5
2019-09-04 11:12:00,469,dairy,w_469,11:11:00,following,5
2019-09-04 11:12:00,470,drinks,w_470,11:12:00,following,6
2019-09-04 11:12:00,472,dairy,w_472,11:11:00,following,5
2019-09-04 11:12:00,473,spices,w_473,11:12:00,following,3
2019-09-04 11:12:00,474,spices,w_474,11:11:00,first,3
2019-09-04 11:12:00,475,checkout,w_475,11:12:00,checkout,0
2019-09-04 11:12:00,476,dairy,w_476,11:12:00,first,5
2019-09-04 11:12:00,477,drinks,w_477,11:12:00,first,6
2019-09-04 11:13:00,443,spices,w_443,11:13:00,following,3
2019-09-04 11:13:00,451,checkout,w_451,11:13:00,checkout,0
2019-09-04 11:13:00,458,fruit,w_458,11:13:00,following,4
2019-09-04 11:13:00,462,checkout,w_462,11:13:00,checkout,0
2019-09-04 11:13:00,464,dairy,w_464,11:11:00,following,5
2019-09-04 11:13:00,465,fruit,w_465,11:10:00,following,4
2019-09-04 11:13:00,468,dairy,w_468,11:09:00,first,5
2019-09-04 11:13:00,469,dairy,w_469,11:11:00,following,5
2019-09-04 11:13:00,470,drinks,w_470,11:12:00,following,6
2019-09-04 11:13:00,472,dairy,w_472,11:11:00,following,5
2019-09-04 11:13:00,473,dairy,w_473,11:13:00,following,5
2019-09-04 11:13:00,474,dairy,w_474,11:13:00,following,5
2019-09-04 11:13:00,476,dairy,w_476,11:12:00,first,5
2019-09-04 11:13:00,477,drinks,w_477,11:12:00,first,6
2019-09-04 11:14:00,443,spices,w_443,11:13:00,following,3
2019-09-04 11:14:00,458,dairy,w_458,11:14:00,following,5
2019-09-04 11:14:00,464,dairy,w_464,11:11:00,following,5
2019-09-04 11:14:00,465,fruit,w_465,11:10:00,following,4
2019-09-04 11:14:00,468,dairy,w_468,11:09:00,first,5
2019-09-04 11:14:00,469,dairy,w_469,11:11:00,following,5
2019-09-04 11:14:00,470,drinks,w_470,11:12:00,following,6
2019-09-04 11:14:00,472,checkout,w_472,11:14:00,checkout,0
2019-09-04 11:14:00,473,dairy,w_473,11:13:00,following,5
2019-09-04 11:14:00,474,dairy,w_474,11:13:00,following,5
2019-09-04 11:14:00,476,dairy,w_476,11:12:00,first,5
2019-09-04 11:14:00,477,drinks,w_477,11:12:00,first,6
2019-09-04 11:15:00,443,drinks,w_443,11:15:00,following,6
2019-09-04 11:15:00,458,spices,w_458,11:15:00,following,3
2019-09-04 11:15:00,464,dairy,w_464,11:11:00,following,5
2019-09-04 11:15:00,465,checkout,w_465,11:15:00,checkout,0
2019-09-04 11:15:00,468,dairy,w_468,11:09:00,first,5
2019-09-04 11:15:00,469,drinks,w_469,11:15:00,following,6
2019-09-04 11:15:00,470,drinks,w_470,11:12:00,following,6
2019-09-04 11:15:00,473,dairy,w_473,11:13:00,following,5
2019-09-04 11:15:00,474,dairy,w_474,11:13:00,following,5
2019-09-04 11:15:00,476,dairy,w_476,11:12:00,first,5
2019-09-04 11:15:00,477,checkout,w_477,11:15:00,checkout,0
2019-09-04 11:16:00,443,drinks,w_443,11:15:00,following,6
2019-09-04 11:16:00,458,spices,w_458,11:15:00,following,3
2019-09-04 11:16:00,464,drinks,w_464,11:16:00,following,6
2019-09-04 11:16:00,468,dairy,w_468,11:09:00,first,5
2019-09-04 11:16:00,469,checkout,w_469,11:16:00,checkout,0
2019-09-04 11:16:00,470,spices,w_470,11:16:00,following,3
2019-09-04 11:16:00,473,dairy,w_473,11:13:00,following,5
2019-09-04 11:16:00,474,dairy,w_474,11:13:00,following,5
2019-09-04 11:16:00,476,spices,w_476,11:16:00,following,3
2019-09-04 11:16:00,478,dairy,w_478,11:16:00,first,5
2019-09-04 11:16:00,479,fruit,w_479,11:16:00,first,4
2019-09-04 11:17:00,443,spices,w_443,11:17:00,following,3
2019-09-04 11:17:00,458,dairy,w_458,11:17:00,following,5
2019-09-04 11:17:00,464,drinks,w_464,11:16:00,following,6
2019-09-04 11:17:00,468,fruit,w_468,11:17:00,following,4
2019-09-04 11:17:00,470,spices,w_470,11:16:00,following,3
2019-09-04 11:17:00,473,checkout,w_473,11:17:00,checkout,0
2019-09-04 11:17:00,474,dairy,w_474,11:13:00,following,5
2019-09-04 11:17:00,476,spices,w_476,11:16:00,following,3
2019-09-04 11:17:00,478,dairy,w_478,11:16:00,first,5
2019-09-04 11:17:00,479,spices,w_479,11:17:00,following,3
2019-09-04 11:18:00,443,checkout,w_443,11:18:00,checkout,0
2019-09-04 11:18:00,458,dairy,w_458,11:17:00,following,5
2019-09-04 11:18:00,464,checkout,w_464,11:18:00,checkout,0
2019-09-04 11:18:00,468,fruit,w_468,11:17:00,following,4
2019-09-04 11:18:00,470,checkout,w_470,11:18:00,checkout,0
2019-09-04 11:18:00,474,dairy,w_474,11:13:00,following,5
2019-09-04 11:18:00,476,spices,w_476,11:16:00,following,3
2019-09-04 11:18:00,478,fruit,w_478,11:18:00,following,4
2019-09-04 11:18:00,479,spices,w_479,11:17:00,following,3
2019-09-04 11:19:00,458,spices,w_458,11:19:00,following,3
2019-09-04 11:19:00,468,fruit,w_468,11:17:00,following,4
2019-09-04 11:19:00,474,dairy,w_474,11:13:00,following,5
2019-09-04 11:19:00,476,dairy,w_476,11:19:00,following,5
2019-09-04 11:19:00,478,fruit,w_478,11:18:00,following,4
2019-09-04 11:19:00,479,checkout,w_479,11:19:00,checkout,0
2019-09-04 11:20:00,458,spices,w_458,11:19:00,following,3
2019-09-04 11:20:00,468,checkout,w_468,11:20:00,checkout,0
2019-09-04 11:20:00,474,dairy,w_474,11:13:00,following,5
2019-09-04 11:20:00,476,checkout,w_476,11:20:00,checkout,0
2019-09-04 11:20:00,478,fruit,w_478,11:18:00,following,4
2019-09-04 11:20:00,480,fruit,w_480,11:20:00,first,4
2019-09-04 11:20:00,481,fruit,w_481,11:20:00,first,4
2019-09-04 11:20:00,482,spices,w_482,11:20:00,first,3
2019-09-04 11:21:00,458,spices,w_458,11:19:00,following,3
2019-09-04 11:21:00,474,dairy,w_474,11:13:00,following,5
2019-09-04 11:21:00,478,fruit,w_478,11:18:00,following,4
2019-09-04 11:21:00,480,fruit,w_480,11:20:00,first,4
2019-09-04 11:21:00,481,fruit,w_481,11:20:00,first,4
2019-09-04 11:21:00,482,spices,w_482,11:20:00,first,3
2019-09-04 11:22:00,458,dairy,w_458,11:22:00,following,5
2019-09-04 11:22:00,474,drinks,w_474,11:22:00,following,6
2019-09-04 11:22:00,478,fruit,w_478,11:18:00,following,4
2019-09-04 11:22:00,480,checkout,w_480,11:22:00,checkout,0
2019-09-04 11:22:00,481,checkout,w_481,11:22:00,checkout,0
2019-09-04 11:22:00,482,drinks,w_482,11:22:00,following,6
2019-09-04 11:23:00,458,dairy,w_458,11:22:00,following,5
2019-09-04 11:23:00,474,checkout,w_474,11:23:00,checkout,0
2019-09-04 11:23:00,478,dairy,w_478,11:23:00,following,5
2019-09-04 11:23:00,482,checkout,w_482,11:23:00,checkout,0
2019-09-04 11:23:00,483,fruit,w_483,11:23:00,first,4
2019-09-04 11:23:00,484,fruit,w_484,11:23:00,first,4
2019-09-04 11:24:00,458,spices,w_458,11:24:00,following,3
2019-09-04 11:24:00,478,dairy,w_478,11:23:00,following,5
2019-09-04 11:24:00,483,fruit,w_483,11:23:00,first,4
2019-09-04 11:24:00,484,fruit,w_484,11:23:00,first,4
2019-09-04 11:25:00,458,checkout,w_458,11:25:00,checkout,0
2019-09-04 11:25:00,478,dairy,w_478,11:23:00,following,5
2019-09-04 11:25:00,483,checkout,w_483,11:25:00,checkout,0
2019-09-04 11:25:00,484,checkout,w_484,11:25:00,checkout,0
2019-09-04 11:25:00,485,drinks,w_485,11:25:00,first,6
2019-09-04 11:25:00,486,spices,w_486,11:25:00,first,3
2019-09-04 11:26:00,478,dairy,w_478,11:23:00,following,5
2019-09-04 11:26:00,485,checkout,w_485,11:26:00,checkout,0
2019-09-04 11:26:00,486,drinks,w_486,11:26:00,following,6
2019-09-04 11:27:00,478,drinks,w_478,11:27:00,following,6
2019-09-04 11:27:00,486,checkout,w_486,11:27:00,checkout,0
2019-09-04 11:27:00,487,fruit,w_487,11:27:00,first,4
2019-09-04 11:27:00,488,spices,w_488,11:27:00,first,3
2019-09-04 11:27:00,489,dairy,w_489,11:27:00,first,5
2019-09-04 11:27:00,490,spices,w_490,11:27:00,first,3
2019-09-04 11:27:00,491,dairy,w_491,11:27:00,first,5
2019-09-04 11:27:00,492,fruit,w_492,11:27:00,first,4
2019-09-04 11:28:00,478,checkout,w_478,11:28:00,checkout,0
2019-09-04 11:28:00,487,dairy,w_487,11:28:00,following,5
2019-09-04 11:28:00,488,spices,w_488,11:27:00,first,3
2019-09-04 11:28:00,489,spices,w_489,11:28:00,following,3
2019-09-04 11:28:00,490,checkout,w_490,11:28:00,checkout,0
2019-09-04 11:28:00,491,dairy,w_491,11:27:00,first,5
2019-09-04 11:28:00,492,fruit,w_492,11:27:00,first,4
2019-09-04 11:29:00,487,dairy,w_487,11:28:00,following,5
2019-09-04 11:29:00,488,dairy,w_488,11:29:00,following,5
2019-09-04 11:29:00,489,spices,w_489,11:28:00,following,3
2019-09-04 11:29:00,491,dairy,w_491,11:27:00,first,5
2019-09-04 11:29:00,492,dairy,w_492,11:29:00,following,5
2019-09-04 11:29:00,493,spices,w_493,11:29:00,first,3
